fpl_player_code,pts,minutes,avg_price,season,season_str,first_name,web_name,position,fpl_team_code,team_now,team_short_now,minutesU,xG,npxG,xA,xCS,npxCS,xDef,npxDef,xGA,npxGA,xPTS,npxPTS,xPTS_90,npxPTS_90,group,group2,color,label
40694,18,686,4.4,2019,2019/20,Roberto,Roberto,1,21.0,West Ham,WHU,687,0.0,0.0,0.0,0,0,-6.0,-5.0,16.4792,15.71803,-6.0,-6.0,-0.7860262008733624,-0.7860262008733624,<5.5,4.5,#1f77b4,False
40694,18,686,4.5,2020,2020/21,Roberto,Roberto,1,21.0,West Ham,WHU,687,0.0,0.0,0.0,0,0,-6.0,-5.0,16.4792,15.71803,-6.0,-6.0,-0.7860262008733624,-0.7860262008733624,<5.5,4.5,#1f77b4,False
40784,60,1419,5.3,2014,2014/15,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,1419,0.1116891,0.1116891,0.11591979999999999,7,8,-2.0,-2.0,14.609844999999996,13.848675999999998,27.017894,27.017894,1.7136084989429174,1.7136084989429174,<5.5,5.5,#1f77b4,False
40784,65,1854,4.8,2015,2015/16,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,1856,0.8336915000000001,0.8336915000000001,0.0714538,9,11,-3.0,-3.0,22.6143209,21.0200729,38.216510400000004,38.216510400000004,1.853171301724138,1.853171301724138,<5.5,4.5,#1f77b4,False
40784,35,686,4.8,2016,2016/17,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,688,0.13585809999999998,0.13585809999999998,0.2737864,4,4,-3.0,-3.0,9.821292999999999,9.821292999999999,14.6365078,14.6365078,1.9146594505813954,1.9146594505813954,<5.5,4.5,#1f77b4,False
40784,81,1597,4.8,2017,2017/18,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,1598,1.4854768999999999,1.4854768999999999,1.013386,7,7,-9.0,-8.0,25.743517999999998,24.982352000000002,30.953019400000002,30.953019400000002,1.7432864493116398,1.7432864493116398,<5.5,4.5,#1f77b4,False
40784,88,2416,5.0,2018,2018/19,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,2418,0.8266506,0.8266506,0.1948234,6,7,-7.0,-5.0,35.82675699999999,32.020903999999994,22.544373800000002,22.544373800000002,0.8391206129032259,0.8391206129032259,<5.5,5.5,#1f77b4,False
40784,11,929,5.0,2019,2019/20,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,928,0.0,0.0,0.0295728,0,0,-6.0,-6.0,21.763437,21.763437,-5.9112816,-5.9112816,-0.5732923965517241,-0.5732923965517241,<5.5,5.5,#1f77b4,False
40784,11,929,4.5,2020,2020/21,Mamadou,Sakho,2,31.0,Crystal Palace,CRY,928,0.0,0.0,0.0295728,0,0,-6.0,-6.0,21.763437,21.763437,-5.9112816,-5.9112816,-0.5732923965517241,-0.5732923965517241,<5.5,4.5,#1f77b4,False
40836,81,1754,4.4,2018,2018/19,Vicente,Guaita,1,31.0,Crystal Palace,CRY,1754,0.0,0.0,0.0,4,4,-4.0,-3.0,25.842112,25.080942,12.0,12.0,0.6157354618015963,0.6157354618015963,<5.5,4.5,#1f77b4,False
40836,137,3150,5.0,2019,2019/20,Vicente,Guaita,1,31.0,Crystal Palace,CRY,3150,0.0,0.0,0.0,9,9,-14.0,-13.0,49.263766999999994,48.502596999999994,22.0,22.0,0.6285714285714286,0.6285714285714286,<5.5,5.5,#1f77b4,False
40836,137,3150,5.0,2020,2020/21,Vicente,Guaita,1,31.0,Crystal Palace,CRY,3150,0.0,0.0,0.0,9,9,-14.0,-13.0,49.263766999999994,48.502596999999994,22.0,22.0,0.6285714285714286,0.6285714285714286,<5.5,5.5,#1f77b4,False
40845,87,3240,4.5,2017,2017/18,Dale,Stephens,3,36.0,Brighton,BHA,3240,0.7653935,0.7653935,2.1089142,8,10,-10.0,-10.0,50.129301000000005,48.60696300000001,18.153710099999998,18.153710099999998,0.5042697249999999,0.5042697249999999,<5.5,4.5,#1f77b4,False
40845,65,2484,4.4,2018,2018/19,Dale,Stephens,3,36.0,Brighton,BHA,2485,0.24952239999999998,0.24952239999999998,0.5923440999999999,4,5,-14.0,-10.0,51.508323000000004,45.41905200000001,7.024644299999999,7.024644299999999,0.254413676861167,0.254413676861167,<5.5,4.5,#1f77b4,False
40845,63,2525,4.4,2019,2019/20,Dale,Stephens,3,36.0,Brighton,BHA,2528,0.44413422999999996,0.44413422999999996,1.2471918000000002,5,5,-15.0,-15.0,54.244682000000005,52.722342000000005,10.96224655,10.96224655,0.39026985344145565,0.39026985344145565,<5.5,4.5,#1f77b4,False
40845,63,2525,4.5,2020,2020/21,Dale,Stephens,3,36.0,Brighton,BHA,2528,0.44413422999999996,0.44413422999999996,1.2471918000000002,5,5,-15.0,-15.0,54.244682000000005,52.722342000000005,10.96224655,10.96224655,0.39026985344145565,0.39026985344145565,<5.5,4.5,#1f77b4,False
40868,25,945,4.2,2015,2015/16,José,Holebas,2,,,,948,0.5325350999999999,0.5325350999999999,0.0901374,2,2,-4.0,-2.0,16.281148,13.997638000000002,7.4656227999999984,7.4656227999999984,0.708761658227848,0.708761658227848,<5.5,4.5,#1f77b4,False
40868,87,2905,4.6,2016,2016/17,José,Holebas,2,,,,2917,0.9236078,0.9236078,2.9176323500000003,6,7,-9.0,-8.0,48.40482799999999,46.12131999999999,29.294543849999997,29.294543849999997,0.9038426282139184,0.9038426282139184,<5.5,4.5,#1f77b4,False
40868,72,2381,4.9,2017,2017/18,José,Holebas,2,,,,2385,0.43166089999999996,0.43166089999999996,3.7131323000000007,7,7,-13.0,-10.0,40.80213800000001,36.99628800000001,28.729362300000005,28.729362300000005,1.0841268792452832,1.0841268792452832,<5.5,4.5,#1f77b4,False
40868,93,2392,4.6,2018,2018/19,José,Holebas,2,,,,2395,0.9423711,0.9423711,4.58044329,6,7,-13.0,-10.0,45.02618599999999,41.220338,30.395556470000002,30.395556470000002,1.1422129779958248,1.1422129779958248,<5.5,4.5,#1f77b4,False
41270,132,2954,6.1,2016,2016/17,David,David Luiz,2,3.0,Arsenal,ARS,2959,1.4128170000000002,1.4128170000000002,1.3630662999999998,20,21,-3.0,-3.0,25.0705084,24.309339400000002,89.5661009,89.5661009,2.7242139509969583,2.7242139509969583,5.5-7.5,6.5,#6D597A,False
41270,32,838,5.8,2017,2017/18,David,David Luiz,2,3.0,Arsenal,ARS,840,0.7608348,0.7608348,0.0336766,4,5,-2.0,-1.0,11.165130999999999,9.642792,18.6660386,18.6660386,1.9999327071428572,1.9999327071428572,5.5-7.5,5.5,#6D597A,False
41270,164,3238,5.6,2018,2018/19,David,David Luiz,2,3.0,Arsenal,ARS,3240,2.8977429999999997,2.8977429999999997,2.8587484,19,19,-9.0,-7.0,36.52632500000001,34.865895000000016,92.96270319999999,92.96270319999999,2.582297311111111,2.582297311111111,5.5-7.5,5.5,#6D597A,False
41270,94,2809,5.8,2019,2019/20,David,David Luiz,2,3.0,Arsenal,ARS,2818,1.5601541,1.5601541,0.7974876,6,6,-12.0,-9.0,53.245059999999995,47.000389999999996,23.7533874,23.7533874,0.7586248637331441,0.7586248637331441,5.5-7.5,5.5,#6D597A,False
41270,94,2809,5.5,2020,2020/21,David,David Luiz,2,3.0,Arsenal,ARS,2818,1.5601541,1.5601541,0.7974876,6,6,-12.0,-9.0,53.245059999999995,47.000389999999996,23.7533874,23.7533874,0.7586248637331441,0.7586248637331441,5.5-7.5,5.5,#6D597A,False
41320,130,3285,4.6,2015,2015/16,Charlie,Daniels,2,,,,3288,2.9303947999999997,1.4080565,2.4895818000000007,7,9,-15.0,-12.0,52.63719900000001,48.07018600000001,38.0511142,28.917084400000007,1.0415450967153286,0.7915260328467155,<5.5,4.5,#1f77b4,False
41320,134,3060,5.1,2016,2016/17,Charlie,Daniels,2,,,,3060,1.6076873999999999,1.6076873999999999,2.165623,5,6,-16.0,-15.0,54.490887,50.685032,20.1429934,20.1429934,0.5924409823529412,0.5924409823529412,<5.5,5.5,#1f77b4,False
41320,94,3001,4.8,2017,2017/18,Charlie,Daniels,2,,,,3012,0.5691780699999999,0.5691780699999999,2.4838926999999997,3,3,-16.0,-15.0,60.899682,58.616212000000004,6.8667465199999995,6.8667465199999995,0.20518166892430278,0.20518166892430278,<5.5,4.5,#1f77b4,False
41320,44,1583,4.3,2018,2018/19,Charlie,Daniels,2,,,,1587,0.6230829999999999,0.6230829999999999,0.4582164000000001,3,4,-8.0,-8.0,33.240044999999995,32.478953999999995,9.1131472,9.1131472,0.5168136408317581,0.5168136408317581,<5.5,4.5,#1f77b4,False
41328,132,2481,6.1,2014,2014/15,César,Azpilicueta,2,8.0,Chelsea,CHE,2483,0.25261919999999993,0.25261919999999993,1.307348,15,15,-2.0,0.0,23.597711099999998,22.0753711,63.4377592,63.4377592,2.299395218687072,2.299395218687072,5.5-7.5,6.5,#6D597A,False
41328,124,3199,5.9,2015,2015/16,César,Azpilicueta,2,8.0,Chelsea,CHE,3208,1.2036286,1.2036286,2.2325296000000003,9,10,-8.0,-7.0,43.367132,40.322455,41.9193604,41.9193604,1.1760419064837906,1.1760419064837906,5.5-7.5,5.5,#6D597A,False
41328,170,3420,6.2,2016,2016/17,César,Azpilicueta,2,8.0,Chelsea,CHE,3420,0.6433533000000001,0.6433533000000001,1.6755605000000002,22,24,-3.0,-3.0,28.618919400000003,27.0965814,93.8868013,93.8868013,2.470705297368421,2.470705297368421,5.5-7.5,6.5,#6D597A,False
41328,175,3330,6.7,2017,2017/18,César,Azpilicueta,2,8.0,Chelsea,CHE,3330,1.3824910000000001,1.3824910000000001,4.6525566,19,20,-3.0,-2.0,33.99357100000001,32.47123200000001,95.2526158,95.2526158,2.5743950216216214,2.5743950216216214,5.5-7.5,6.5,#6D597A,False
41328,158,3402,6.4,2018,2018/19,César,Azpilicueta,2,8.0,Chelsea,CHE,3405,1.2596382,1.2596382,2.4235086,20,20,-9.0,-7.0,38.107687,36.44725700000001,85.828355,85.828355,2.2685908810572686,2.2685908810572686,5.5-7.5,6.5,#6D597A,False
41328,130,3229,6.0,2019,2019/20,César,Azpilicueta,2,8.0,Chelsea,CHE,3234,2.5943447000000006,2.5943447000000006,6.033903999999999,12,13,-6.0,-5.0,39.4884719,37.9661399,75.6677802,75.6677802,2.1057823803339515,2.1057823803339515,5.5-7.5,6.5,#6D597A,False
41328,130,3229,6.0,2020,2020/21,César,Azpilicueta,2,8.0,Chelsea,CHE,3234,2.5943447000000006,2.5943447000000006,6.033903999999999,12,13,-6.0,-5.0,39.4884719,37.9661399,75.6677802,75.6677802,2.1057823803339515,2.1057823803339515,5.5-7.5,6.5,#6D597A,False
41338,96,3034,4.6,2015,2015/16,Craig,Cathcart,2,,,,3034,0.6867377000000001,0.6867377000000001,0.10606209999999999,11,12,-9.0,-6.0,47.303303,42.73628,39.4386125,39.4386125,1.1698995138431112,1.1698995138431112,<5.5,4.5,#1f77b4,False
41338,31,1162,4.4,2016,2016/17,Craig,Cathcart,2,,,,1154,0.143865,0.143865,0.7175359,2,3,-3.0,-3.0,20.270457,19.509285,8.0157977,8.0157977,0.6251488674176776,0.6251488674176776,<5.5,4.5,#1f77b4,False
41338,14,495,4.4,2017,2017/18,Craig,Cathcart,2,,,,496,0.160621,0.160621,0.0,3,3,-1.0,-1.0,7.018315,6.257145,11.963726,11.963726,2.170837379032258,2.170837379032258,<5.5,4.5,#1f77b4,False
41338,93,3095,4.5,2018,2018/19,Craig,Cathcart,2,,,,3104,1.8465651999999997,1.8465651999999997,0.108065,9,10,-15.0,-13.0,59.338091,55.53224299999999,32.4035862,32.4035862,0.9395369710051547,0.9395369710051547,<5.5,4.5,#1f77b4,False
41464,84,1918,6.4,2014,2014/15,Marko,Arnautovic,4,,,,1930,3.1155167000000006,3.1155167000000006,3.5108032,3,3,-6.0,-4.0,38.070637000000005,35.787197000000006,22.994476400000003,22.994476400000003,1.0722812829015544,1.0722812829015544,5.5-7.5,6.5,#6D597A,False
41464,165,2808,6.2,2015,2015/16,Marko,Arnautovic,4,,,,2836,12.059158699999998,9.7756876,6.11761803,8,9,-12.0,-10.0,48.351874,44.546068,66.58948888999998,57.45560449,2.1132066290902674,1.823344289174894,5.5-7.5,6.5,#6D597A,False
41464,117,2713,7.3,2016,2016/17,Marko,Arnautovic,4,,,,2742,9.196287100000003,8.4351184,7.1297535000000005,10,10,-11.0,-9.0,40.734118,39.211778,58.17440890000002,55.12973410000001,1.9094444934354493,1.8095098719912475,5.5-7.5,7.5,#6D597A,False
41464,144,2309,7.0,2017,2017/18,Marko,Arnautovic,4,,,,2343,9.801479200000001,9.801479200000001,4.447799799999999,7,7,-11.0,-9.0,47.723733,43.821996000000006,52.54931620000001,52.54931620000001,2.0185396747759285,2.0185396747759285,5.5-7.5,7.5,#6D597A,False
41464,117,1988,6.8,2018,2018/19,Marko,Arnautovic,4,,,,2006,8.936907800000002,8.175812800000001,3.9999511999999995,3,3,-9.0,-9.0,47.53805000000001,46.776880000000006,47.74748480000001,44.703104800000006,2.1422101854436693,2.0056228474576274,5.5-7.5,6.5,#6D597A,False
41674,1,20,3.9,2014,2014/15,Kevin,Long,2,90.0,Burnley,BUR,20,0.0,0.0,0.0,0,0,0.0,0.0,1.24639,1.24639,0.0,0.0,0.0,0.0,<5.5,3.5,#1f77b4,False
41674,3,270,4.0,2016,2016/17,Kevin,Long,2,90.0,Burnley,BUR,270,0.0246635,0.0246635,0.0,0,0,-1.0,-1.0,4.05142,4.05142,-0.852019,-0.852019,-0.2840063333333333,-0.2840063333333333,<5.5,4.5,#1f77b4,False
41674,57,1440,4.0,2017,2017/18,Kevin,Long,2,90.0,Burnley,BUR,1440,1.7117624,1.7117624,1.8074528,4,4,-8.0,-7.0,23.356761,21.834421,23.6929328,23.6929328,1.4808083,1.4808083,<5.5,4.5,#1f77b4,False
41674,16,513,4.3,2018,2018/19,Kevin,Long,2,90.0,Burnley,BUR,514,0.0307114,0.0307114,0.406073,0,0,-3.0,-3.0,10.00288,10.00288,-1.5975126,-1.5975126,-0.27972010505836575,-0.27972010505836575,<5.5,4.5,#1f77b4,False
41674,21,562,4.4,2019,2019/20,Kevin,Long,2,90.0,Burnley,BUR,560,0.1059901,0.1059901,0.0,1,1,-2.0,-2.0,11.580572,11.580572,2.6359405999999996,2.6359405999999996,0.4236333107142856,0.4236333107142856,<5.5,4.5,#1f77b4,False
41674,21,562,4.5,2020,2020/21,Kevin,Long,2,90.0,Burnley,BUR,560,0.1059901,0.1059901,0.0,1,1,-2.0,-2.0,11.580572,11.580572,2.6359405999999996,2.6359405999999996,0.4236333107142856,0.4236333107142856,<5.5,4.5,#1f77b4,False
41725,166,3293,5.4,2015,2015/16,Troy,Deeney,4,,,,3291,12.1991514,6.870965200000001,7.923330099999999,11,12,-8.0,-5.0,51.85150100000001,45.744509,72.5665959,51.253851100000006,1.984501255241568,1.4016549981768462,<5.5,5.5,#1f77b4,False
41725,130,2944,6.8,2016,2016/17,Troy,Deeney,4,,,,2940,8.5935023,6.3099968,3.1097224000000003,8,10,-7.0,-6.0,52.268314999999994,49.223637999999994,43.703176400000004,34.5691544,1.3378523387755104,1.0582394204081633,5.5-7.5,6.5,#6D597A,False
41725,73,1836,6.4,2017,2017/18,Troy,Deeney,4,,,,1832,7.149532099999999,3.3436831000000002,2.3760474,6,6,-4.0,-3.0,38.687827000000006,35.64315200000001,35.7262706,20.502874600000002,1.7551115469432312,1.0072372893013102,5.5-7.5,6.5,#6D597A,False
41725,116,2542,5.9,2018,2018/19,Troy,Deeney,4,,,,2552,10.230634600000004,9.469461600000004,4.688377000000002,5,5,-15.0,-13.0,55.991751,52.18590299999999,54.987669400000016,51.94297740000002,1.9392203158307217,1.8318448142633235,5.5-7.5,5.5,#6D597A,False
41727,43,1837,4.0,2015,2015/16,Ryan,Bennett,2,39.0,Wolves,WOL,1842,0.5747446,0.5747446,0.2777704,4,5,-9.0,-5.0,34.3271,28.237745000000007,11.281778800000001,11.281778800000001,0.5512269771986972,0.5512269771986972,<5.5,4.5,#1f77b4,False
41727,89,3060,4.0,2018,2018/19,Ryan,Bennett,2,39.0,Wolves,WOL,3060,1.0000523,1.0000523,0.7868758,14,15,-7.0,-5.0,36.170438999999995,33.125767,57.3609412,57.3609412,1.6870865058823528,1.6870865058823528,<5.5,4.5,#1f77b4,False
41727,32,932,4.9,2019,2019/20,Ryan,Bennett,2,39.0,Wolves,WOL,1031,0.0478306,0.0478306,0.0905425,2,3,-1.0,0.0,19.037283,16.609074,7.5586111,7.5586111,0.6598205615906887,0.6598205615906887,<5.5,4.5,#1f77b4,False
41727,32,932,4.5,2020,2020/21,Ryan,Bennett,2,39.0,Wolves,WOL,1031,0.0478306,0.0478306,0.0905425,2,3,-1.0,0.0,19.037283,16.609074,7.5586111,7.5586111,0.6598205615906887,0.6598205615906887,<5.5,4.5,#1f77b4,False
41733,170,3163,6.8,2015,2015/16,Georginio,Wijnaldum,3,14.0,Liverpool,LIV,3178,7.9282119,7.1670429,3.8174391999999995,4,5,-14.0,-11.0,55.4230604,51.6172134,55.0933771,51.2875321,1.560227797042165,1.4524474162995595,5.5-7.5,6.5,#6D597A,False
41733,149,2974,7.8,2016,2016/17,Georginio,Wijnaldum,3,14.0,Liverpool,LIV,2981,5.56524853,5.56524853,5.296915899999998,15,18,-4.0,-4.0,35.2286965,31.422854499999996,58.71699034999999,58.71699034999999,1.7727370451190871,1.7727370451190871,7.5-10,7.5,#E56B6F,False
41733,85,2381,6.8,2017,2017/18,Georginio,Wijnaldum,3,14.0,Liverpool,LIV,2392,2.9904263999999996,2.9904263999999996,1.6406503000000001,15,15,-4.0,-3.0,31.3829797,27.577142699999996,34.8740829,34.8740829,1.3121519485785953,1.3121519485785953,5.5-7.5,6.5,#6D597A,False
41733,108,2723,5.5,2018,2018/19,Georginio,Wijnaldum,3,14.0,Liverpool,LIV,2749,3.1802032,3.1802032,1.9434383100000001,18,19,-1.0,-1.0,26.600482999999997,25.839313999999998,39.73133093,39.73133093,1.3007711108403055,1.3007711108403055,5.5-7.5,5.5,#6D597A,False
41733,107,2933,5.4,2019,2019/20,Georginio,Wijnaldum,3,14.0,Liverpool,LIV,2980,2.6510806000000002,2.6510806000000002,0.8085468000000001,13,13,-7.0,-6.0,39.4182902,38.6571202,28.6810434,28.6810434,0.8662060087248322,0.8662060087248322,<5.5,5.5,#1f77b4,False
41733,107,2933,5.5,2020,2020/21,Georginio,Wijnaldum,3,14.0,Liverpool,LIV,2980,2.6510806000000002,2.6510806000000002,0.8085468000000001,13,13,-7.0,-6.0,39.4182902,38.6571202,28.6810434,28.6810434,0.8662060087248322,0.8662060087248322,5.5-7.5,5.5,#6D597A,False
41823,69,2433,4.9,2014,2014/15,Fabian,Delph,2,11.0,Everton,EVE,2435,1.5429562999999995,1.5429562999999995,2.4155402,9,11,-7.0,-6.0,35.27875399999999,32.995247,45.5043584,45.5043584,1.681885936755647,1.681885936755647,<5.5,4.5,#1f77b4,False
41823,37,753,5.4,2015,2015/16,Fabian,Delph,2,11.0,Everton,EVE,753,0.300591,0.300591,0.4260794,2,2,-1.0,-1.0,20.646841,20.646841,10.0817842,10.0817842,1.2049941274900398,1.2049941274900398,<5.5,5.5,#1f77b4,False
41823,13,224,4.8,2016,2016/17,Fabian,Delph,2,11.0,Everton,EVE,216,0.226279,0.226279,0.3610329,1,2,0.0,0.0,6.493512000000001,4.826877,6.4407727,6.4407727,2.6836552916666667,2.6836552916666667,<5.5,4.5,#1f77b4,False
41823,55,1740,4.5,2017,2017/18,Fabian,Delph,2,11.0,Everton,EVE,1747,0.19954200000000002,0.19954200000000002,1.3133188000000002,12,12,-1.0,-1.0,14.3932987,14.3932987,52.1372084,52.1372084,2.685946626216371,2.685946626216371,<5.5,4.5,#1f77b4,False
41823,29,722,5.4,2018,2018/19,Fabian,Delph,2,11.0,Everton,EVE,723,0.06981029999999999,0.06981029999999999,0.38566290000000003,3,4,-1.0,-1.0,11.0892666,9.566925600000001,12.5758505,12.5758505,1.5654585684647302,1.5654585684647302,<5.5,5.5,#1f77b4,False
41823,24,1187,5.4,2019,2019/20,Fabian,Delph,2,11.0,Everton,EVE,1194,0.0457107,0.0457107,0.4789174,5,5,-4.0,-4.0,19.908645,19.147477999999996,17.7110164,17.7110164,1.3350012361809045,1.3350012361809045,<5.5,5.5,#1f77b4,False
41823,24,1187,5.0,2020,2020/21,Fabian,Delph,3,11.0,Everton,EVE,1194,0.0457107,0.0457107,0.4789174,5,5,-4.0,-4.0,19.908645,19.147477999999996,6.6653057,6.6653057,0.5024099773869347,0.5024099773869347,<5.5,5.5,#1f77b4,False
41945,59,1778,4.4,2015,2015/16,Sebastian,Prödl,2,,,,1774,1.5338503999999997,1.5338503999999997,0.1290602,4,5,-8.0,-5.0,32.875599,28.290946000000005,17.590283,17.590283,0.8924044363021421,0.8924044363021421,<5.5,4.5,#1f77b4,False
41945,67,2770,4.4,2016,2016/17,Sebastian,Prödl,2,,,,2774,1.84848233,1.84848233,0.8706913000000001,8,10,-6.0,-5.0,42.149285,39.10460799999999,39.70296788,39.70296788,1.288128013410238,1.288128013410238,<5.5,4.5,#1f77b4,False
41945,42,1566,4.4,2017,2017/18,Sebastian,Prödl,2,,,,1566,0.9169929,0.9169929,0.3209409,3,3,-5.0,-4.0,28.890996,26.607491000000003,13.464780099999999,13.464780099999999,0.7738379367816092,0.7738379367816092,<5.5,4.5,#1f77b4,False
41945,1,13,4.4,2018,2018/19,Sebastian,Prödl,2,,,,13,0.0,0.0,0.0,0,0,0.0,0.0,0.47391,0.47391,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
42427,76,1660,5.4,2014,2014/15,Kieran,Gibbs,2,35.0,West Brom,WBA,1657,1.0783994000000001,1.0783994000000001,1.8213014,10,12,-2.0,-2.0,21.760682,20.238374,49.9343006,49.9343006,2.7121828931804464,2.7121828931804464,<5.5,5.5,#1f77b4,False
42427,26,391,5.3,2015,2015/16,Kieran,Gibbs,2,35.0,West Brom,WBA,367,0.5577401,0.5577401,0.0406477,2,2,-1.0,-1.0,12.894433999999999,12.894433999999999,10.4683837,10.4683837,2.5671785640326976,2.5671785640326976,<5.5,5.5,#1f77b4,False
42427,45,702,4.8,2016,2016/17,Kieran,Gibbs,2,35.0,West Brom,WBA,701,0.327814,0.327814,0.6635114,5,6,-2.0,-1.0,11.604532,10.0821931,21.9574182,21.9574182,2.819069383737518,2.819069383737518,<5.5,4.5,#1f77b4,False
42427,86,2826,5.0,2017,2017/18,Kieran,Gibbs,2,35.0,West Brom,WBA,2836,0.3904306,0.3904306,1.9128205999999999,7,7,-10.0,-9.0,42.57543,41.81426,26.0810454,26.0810454,0.8276777454160791,0.8276777454160791,<5.5,5.5,#1f77b4,False
42748,63,2237,4.4,2017,2017/18,Gaëtan,Bong,2,,,,2243,0.052268199999999994,0.052268199999999994,0.5265475,6,7,-6.0,-6.0,34.42623699999999,32.903901999999995,19.8932517,19.8932517,0.7982133985733393,0.7982133985733393,<5.5,4.5,#1f77b4,False
42748,48,1805,4.4,2018,2018/19,Gaëtan,Bong,2,,,,1802,0.0694806,0.0694806,0.4776688,1,1,-15.0,-11.0,42.26199500000001,37.695058,-9.15011,-9.15011,-0.45699772475027745,-0.45699772475027745,<5.5,4.5,#1f77b4,False
42774,90,2186,5.5,2014,2014/15,Morgan,Schneiderlin,3,,,,2183,2.3917521999999996,2.3917521999999996,1.5581407000000003,11,11,-2.0,-2.0,25.607854,25.607854,27.633183099999997,27.633183099999997,1.139251708199725,1.139251708199725,5.5-7.5,5.5,#6D597A,False
42774,69,2205,5.2,2015,2015/16,Morgan,Schneiderlin,3,,,,2204,0.8295513000000001,0.8295513000000001,0.4136639,8,9,-5.0,-4.0,31.20608800000001,29.683750000000007,13.3887482,13.3887482,0.5467274673321234,0.5467274673321234,<5.5,5.5,#1f77b4,False
42774,37,1073,4.8,2016,2016/17,Morgan,Schneiderlin,3,,,,1067,0.7051461,0.7051461,0.1290041,4,5,-5.0,-5.0,17.596587999999997,16.835421,7.9127428,7.9127428,0.6674291021555764,0.6674291021555764,<5.5,4.5,#1f77b4,False
42774,52,2124,4.8,2017,2017/18,Morgan,Schneiderlin,3,,,,2125,0.3219173,0.3219173,0.20611330000000003,6,6,-6.0,-6.0,42.742005999999996,40.45857400000001,8.227926400000001,8.227926400000001,0.34847688282352945,0.34847688282352945,<5.5,4.5,#1f77b4,False
42774,28,832,4.4,2018,2018/19,Morgan,Schneiderlin,3,,,,831,0.1010884,0.1010884,0.8037048000000001,5,5,0.0,0.0,13.244127,13.244127,7.9165564,7.9165564,0.8573887797833935,0.8573887797833935,<5.5,4.5,#1f77b4,False
42824,52,1988,4.4,2014,2014/15,Carlos,Carlos Sánchez,3,,,,1987,0.37070063,0.37070063,0.7029740999999999,3,4,-5.0,-3.0,33.967295,30.922618,6.96242545,6.96242545,0.3153589786109713,0.3153589786109713,<5.5,4.5,#1f77b4,False
42824,34,1368,4.4,2015,2015/16,Carlos,Carlos Sánchez,3,,,,1373,0.36579717,0.36579717,0.37781519999999996,2,2,-6.0,-4.0,32.551026,31.028691000000002,4.96243145,4.96243145,0.3252868394027677,0.3252868394027677,<5.5,4.5,#1f77b4,False
42824,9,240,4.4,2018,2018/19,Carlos,Carlos Sánchez,3,,,,233,0.057126,0.057126,0.0455124,0,0,-1.0,-1.0,10.363706,10.363706,0.42216719999999996,0.42216719999999996,0.16306887553648067,0.16306887553648067,<5.5,4.5,#1f77b4,False
42899,21,360,4.6,2015,2015/16,Sergio,Romero,1,1.0,Man Utd,MUN,360,0.0,0.0,0.0,3,3,0.0,0.0,2.303301,2.303301,12.0,12.0,3.0,3.0,<5.5,4.5,#1f77b4,False
42899,23,180,4.8,2016,2016/17,Sergio,Romero,1,1.0,Man Utd,MUN,180,0.0,0.0,0.0,0,0,-1.0,0.0,2.642646,1.8814769999999998,-1.0,-1.0,-0.5,-0.5,<5.5,4.5,#1f77b4,False
42899,7,90,4.8,2017,2017/18,Sergio,Romero,1,1.0,Man Utd,MUN,90,0.0,0.0,0.0,1,1,0.0,0.0,0.654288,0.654288,4.0,4.0,4.0,4.0,<5.5,4.5,#1f77b4,False
43020,1,45,6.0,2014,2014/15,Javier,Chicharito,4,,,,49,0.0,0.0,0.0155976,0,0,0.0,0.0,0.278076,0.278076,0.046792799999999996,0.046792799999999996,0.08594595918367347,0.08594595918367347,5.5-7.5,6.5,#6D597A,False
43020,1,24,6.0,2015,2015/16,Javier,Chicharito,4,,,,22,0.387088,0.387088,0.0423401,0,0,0.0,0.0,0.4384,0.4384,1.6753723,1.6753723,6.853795772727273,6.853795772727273,5.5-7.5,6.5,#6D597A,False
43020,93,1537,6.8,2017,2017/18,Javier,Chicharito,4,,,,1524,5.248026200000001,5.248026200000001,1.4220358899999999,3,4,-7.0,-4.0,47.465514000000006,43.65966700000001,25.258212470000004,25.258212470000004,1.4916267206692915,1.4916267206692915,5.5-7.5,6.5,#6D597A,False
43020,86,1326,6.3,2018,2018/19,Javier,Chicharito,4,,,,1336,7.8943792,7.8943792,1.2568719000000002,0,0,-5.0,-3.0,46.71001700000001,43.66534700000001,35.348132500000006,35.348132500000006,2.3812364708083837,2.3812364708083837,5.5-7.5,6.5,#6D597A,False
43250,81,2597,5.4,2014,2014/15,Tom,Cleverley,3,,,,2633,1.7877949999999996,1.7877949999999996,1.3489687,8,9,-9.0,-7.0,43.803567,41.520063,20.985881099999997,20.985881099999997,0.7173297755412076,0.7173297755412076,<5.5,5.5,#1f77b4,False
